detector,sample_index,chunk_index,drift_type,error_rate
DDM,204,1,warning,0.01
DDM,205,1,warning,0.01
DDM,206,1,warning,0.01
DDM,207,1,warning,0.01
DDM,208,1,warning,0.01
DDM,209,1,warning,0.01
DDM,210,1,warning,0.01
DDM,211,1,warning,0.01
DDM,212,1,warning,0.01
DDM,213,1,warning,0.01
DDM,214,1,warning,0.01
DDM,215,1,warning,0.01
DDM,216,1,warning,0.01
DDM,217,1,warning,0.01
DDM,218,1,warning,0.01
DDM,219,1,warning,0.01
DDM,220,1,warning,0.01
DDM,221,1,warning,0.01
DDM,222,1,warning,0.01
DDM,223,1,warning,0.01
DDM,224,1,warning,0.01
DDM,225,1,warning,0.01
DDM,226,1,warning,0.01
DDM,227,1,warning,0.01
DDM,228,1,warning,0.01
DDM,229,1,warning,0.01
DDM,230,1,warning,0.01
DDM,231,1,warning,0.01
DDM,449,2,warning,0.02
DDM,450,2,warning,0.02
DDM,451,2,warning,0.02
DDM,452,2,warning,0.02
DDM,453,2,warning,0.02
DDM,454,2,warning,0.02
DDM,455,2,warning,0.02
DDM,456,2,warning,0.02
DDM,457,2,warning,0.02
DDM,458,2,warning,0.02
DDM,459,2,warning,0.02
DDM,460,2,warning,0.02
DDM,461,2,warning,0.02
DDM,462,2,warning,0.02
DDM,463,2,warning,0.02
DDM,464,2,warning,0.02
DDM,465,2,warning,0.02
DDM,466,2,warning,0.02
DDM,467,2,warning,0.02
DDM,468,2,warning,0.02
DDM,469,2,warning,0.02
DDM,470,2,warning,0.02
DDM,471,2,warning,0.02
DDM,472,2,warning,0.02
DDM,473,2,warning,0.02
DDM,474,2,warning,0.02
DDM,475,2,warning,0.02
DDM,476,2,warning,0.02
DDM,477,2,warning,0.02
DDM,478,2,warning,0.02
DDM,479,2,warning,0.02
DDM,480,2,warning,0.02
DDM,481,2,warning,0.02
DDM,482,2,warning,0.02
DDM,483,2,warning,0.02
DDM,484,2,warning,0.02
DDM,485,2,warning,0.02
DDM,486,2,warning,0.02
DDM,487,2,warning,0.02
DDM,488,2,warning,0.02
DDM,489,2,warning,0.02
DDM,490,2,warning,0.02
DDM,491,2,warning,0.02
DDM,492,2,warning,0.02
DDM,493,2,warning,0.02
DDM,494,2,warning,0.02
DDM,495,2,warning,0.02
DDM,496,2,warning,0.02
DDM,497,2,warning,0.02
DDM,498,2,warning,0.02
DDM,499,2,warning,0.02
DDM,500,2,warning,0.02
DDM,501,2,warning,0.02
DDM,502,2,warning,0.02
DDM,503,2,warning,0.02
DDM,504,2,warning,0.02
DDM,505,2,warning,0.02
DDM,506,2,warning,0.02
DDM,507,2,warning,0.02
DDM,508,2,warning,0.02
DDM,509,2,warning,0.02
DDM,510,2,warning,0.02
DDM,511,2,warning,0.02
DDM,512,2,warning,0.02
DDM,513,2,warning,0.02
DDM,514,2,warning,0.02
DDM,515,2,warning,0.02
DDM,516,2,warning,0.02
DDM,517,2,warning,0.02
DDM,518,2,warning,0.02
DDM,519,2,warning,0.02
DDM,520,2,warning,0.02
DDM,521,2,warning,0.02
DDM,522,2,warning,0.01
DDM,523,2,warning,0.01
DDM,583,2,warning,0.01
DDM,584,2,warning,0.01
DDM,585,2,warning,0.01
DDM,586,2,warning,0.01
DDM,587,2,warning,0.01
DDM,588,2,warning,0.01
DDM,589,2,warning,0.01
DDM,590,2,warning,0.01
DDM,591,2,warning,0.01
DDM,592,2,warning,0.01
DDM,593,2,warning,0.01
DDM,594,2,warning,0.01
DDM,595,2,warning,0.01
DDM,596,2,warning,0.01
DDM,597,2,warning,0.01
DDM,598,2,warning,0.01
DDM,599,2,warning,0.02
DDM,600,2,warning,0.02
DDM,601,2,warning,0.02
DDM,602,2,warning,0.02
DDM,603,2,warning,0.02
DDM,604,2,warning,0.02
DDM,605,2,warning,0.02
DDM,606,2,warning,0.02
DDM,607,2,warning,0.02
DDM,608,2,warning,0.02
DDM,609,2,warning,0.02
DDM,610,2,warning,0.02
DDM,611,2,warning,0.02
DDM,612,2,warning,0.02
DDM,613,2,warning,0.02
DDM,614,2,warning,0.02
DDM,615,2,warning,0.02
DDM,616,2,warning,0.02
DDM,617,2,warning,0.02
DDM,618,2,warning,0.02
DDM,619,2,warning,0.02
DDM,620,2,warning,0.02
DDM,621,2,warning,0.02
DDM,622,2,warning,0.02
DDM,623,2,warning,0.02
DDM,624,2,warning,0.02
DDM,625,2,warning,0.02
DDM,626,2,warning,0.02
DDM,627,2,warning,0.02
DDM,628,2,warning,0.02
DDM,629,2,warning,0.02
DDM,630,2,warning,0.02
DDM,631,2,warning,0.02
DDM,632,2,warning,0.02
DDM,633,2,warning,0.02
DDM,634,2,warning,0.02
DDM,635,2,warning,0.02
DDM,636,2,warning,0.02
DDM,637,2,warning,0.02
DDM,638,2,warning,0.02
DDM,639,2,warning,0.02
DDM,640,2,warning,0.02
DDM,641,2,warning,0.02
DDM,642,2,warning,0.02
DDM,643,2,warning,0.02
DDM,644,2,warning,0.02
DDM,645,2,warning,0.02
DDM,646,2,warning,0.02
DDM,647,2,warning,0.02
DDM,648,2,warning,0.02
DDM,649,2,warning,0.02
DDM,650,2,warning,0.02
DDM,651,2,warning,0.02
DDM,652,2,warning,0.02
DDM,653,2,warning,0.02
DDM,654,2,warning,0.02
DDM,655,2,warning,0.02
DDM,656,2,warning,0.02
DDM,657,2,warning,0.02
DDM,658,2,warning,0.02
DDM,659,2,warning,0.02
DDM,660,2,warning,0.02
DDM,661,2,warning,0.02
DDM,662,2,warning,0.02
DDM,663,2,warning,0.02
DDM,664,2,warning,0.02
DDM,665,2,warning,0.02
DDM,666,2,warning,0.02
DDM,667,2,warning,0.02
DDM,668,2,warning,0.02
DDM,669,2,warning,0.02
DDM,670,2,warning,0.02
DDM,671,2,warning,0.02
DDM,672,2,warning,0.02
DDM,673,2,warning,0.02
DDM,674,2,warning,0.02
DDM,675,2,warning,0.02
DDM,676,2,warning,0.02
DDM,677,2,warning,0.02
DDM,678,2,warning,0.02
DDM,679,2,warning,0.02
DDM,680,2,warning,0.02
DDM,681,2,warning,0.02
DDM,682,2,warning,0.02
DDM,683,2,warning,0.01
DDM,684,2,warning,0.01
DDM,685,2,warning,0.01
DDM,686,2,warning,0.01
DDM,687,2,warning,0.01
DDM,688,2,warning,0.01
DDM,689,2,warning,0.01
DDM,690,2,warning,0.01
DDM,691,2,warning,0.01
DDM,692,2,warning,0.01
DDM,693,2,warning,0.01
DDM,694,2,warning,0.01
DDM,695,2,warning,0.01
DDM,696,2,warning,0.01
DDM,697,2,warning,0.01
DDM,698,2,warning,0.01
DDM,699,2,warning,0.0
DDM,700,2,warning,0.0
DDM,701,2,warning,0.0
DDM,702,2,warning,0.0
DDM,703,2,warning,0.0
DDM,704,2,warning,0.0
DDM,705,2,warning,0.0
DDM,706,2,warning,0.0
DDM,707,2,warning,0.0
DDM,708,2,warning,0.0
DDM,709,2,warning,0.0
DDM,710,2,warning,0.0
DDM,711,2,warning,0.0
DDM,712,2,warning,0.0
DDM,713,2,warning,0.0
DDM,714,2,warning,0.0
DDM,715,2,warning,0.0
DDM,716,2,warning,0.0
DDM,717,2,warning,0.0
DDM,718,2,warning,0.0
DDM,719,2,warning,0.0
DDM,720,2,warning,0.0
DDM,721,2,warning,0.0
DDM,722,2,warning,0.0
DDM,723,2,warning,0.0
DDM,724,2,warning,0.0
DDM,725,2,warning,0.0
DDM,726,2,warning,0.0
DDM,727,2,warning,0.0
DDM,728,2,warning,0.0
DDM,729,2,warning,0.0
DDM,730,2,warning,0.0
DDM,731,2,warning,0.0
DDM,732,2,warning,0.01
DDM,733,2,warning,0.01
DDM,734,2,warning,0.01
DDM,735,2,warning,0.01
DDM,736,2,warning,0.01
DDM,737,2,warning,0.01
DDM,738,2,warning,0.01
DDM,739,2,warning,0.01
DDM,740,2,warning,0.01
DDM,741,2,warning,0.01
DDM,742,2,warning,0.01
DDM,743,2,warning,0.01
DDM,744,2,warning,0.01
DDM,745,2,warning,0.01
DDM,746,2,warning,0.01
DDM,747,2,warning,0.01
DDM,748,2,warning,0.01
DDM,749,2,warning,0.01
DDM,750,2,warning,0.01
DDM,751,2,warning,0.01
DDM,752,2,warning,0.02
DDM,753,2,warning,0.02
DDM,754,2,warning,0.02
DDM,755,2,warning,0.02
DDM,756,2,warning,0.02
DDM,757,2,warning,0.02
DDM,758,2,warning,0.02
DDM,759,2,warning,0.02
DDM,760,2,warning,0.02
DDM,761,2,warning,0.02
DDM,762,2,warning,0.02
DDM,763,2,warning,0.02
DDM,764,2,warning,0.02
DDM,765,2,warning,0.02
DDM,766,2,warning,0.02
DDM,767,2,warning,0.02
DDM,768,2,warning,0.02
DDM,769,2,warning,0.02
DDM,770,2,warning,0.02
DDM,771,2,warning,0.02
DDM,772,2,warning,0.02
DDM,773,2,warning,0.02
DDM,774,2,warning,0.02
DDM,775,2,warning,0.02
DDM,776,2,warning,0.02
DDM,777,2,warning,0.02
DDM,778,2,warning,0.02
DDM,779,2,warning,0.02
DDM,780,2,warning,0.02
DDM,781,2,warning,0.02
DDM,782,2,warning,0.02
DDM,783,2,warning,0.02
DDM,784,2,warning,0.02
DDM,785,2,warning,0.02
DDM,786,2,warning,0.02
DDM,787,2,warning,0.02
DDM,788,2,warning,0.02
DDM,789,2,warning,0.02
DDM,790,2,warning,0.02
DDM,791,2,warning,0.02
DDM,792,2,warning,0.02
DDM,793,2,warning,0.02
DDM,794,2,warning,0.02
DDM,795,2,warning,0.02
DDM,796,2,warning,0.02
DDM,797,2,warning,0.02
DDM,798,2,warning,0.02
DDM,799,2,warning,0.02
DDM,800,2,warning,0.02
DDM,801,3,warning,0.02
DDM,802,3,warning,0.02
DDM,803,3,warning,0.02
DDM,804,3,warning,0.02
DDM,805,3,warning,0.02
DDM,806,3,warning,0.02
DDM,807,3,warning,0.02
DDM,808,3,warning,0.02
DDM,809,3,warning,0.02
DDM,810,3,warning,0.02
DDM,811,3,warning,0.02
DDM,812,3,warning,0.02
DDM,813,3,warning,0.02
DDM,814,3,warning,0.02
DDM,815,3,warning,0.02
DDM,816,3,warning,0.02
DDM,817,3,warning,0.02
DDM,818,3,warning,0.02
DDM,819,3,warning,0.02
DDM,820,3,warning,0.02
DDM,821,3,warning,0.02
DDM,822,3,warning,0.02
DDM,823,3,warning,0.02
DDM,824,3,warning,0.02
DDM,825,3,warning,0.02
DDM,826,3,warning,0.02
DDM,827,3,warning,0.02
DDM,828,3,warning,0.02
DDM,829,3,warning,0.02
DDM,830,3,warning,0.02
DDM,831,3,warning,0.02
DDM,832,3,warning,0.01
DDM,833,3,warning,0.01
DDM,834,3,warning,0.01
DDM,835,3,warning,0.01
DDM,836,3,warning,0.01
DDM,837,3,warning,0.01
DDM,838,3,warning,0.01
DDM,839,3,warning,0.01
DDM,840,3,warning,0.01
DDM,841,3,warning,0.01
DDM,842,3,warning,0.01
DDM,843,3,warning,0.01
DDM,844,3,warning,0.01
DDM,845,3,warning,0.01
DDM,846,3,warning,0.01
DDM,847,3,warning,0.01
DDM,848,3,warning,0.01
DDM,849,3,warning,0.01
DDM,850,3,warning,0.01
DDM,851,3,warning,0.01
DDM,852,3,warning,0.0
DDM,853,3,warning,0.0
DDM,854,3,warning,0.0
DDM,855,3,warning,0.0
DDM,856,3,warning,0.0
DDM,857,3,warning,0.0
DDM,858,3,warning,0.0
DDM,859,3,warning,0.0
DDM,860,3,warning,0.0
DDM,861,3,warning,0.0
DDM,862,3,warning,0.0
DDM,863,3,warning,0.0
DDM,864,3,warning,0.0
DDM,865,3,warning,0.0
DDM,866,3,warning,0.0
DDM,867,3,warning,0.0
DDM,868,3,warning,0.0
DDM,869,3,warning,0.0
DDM,870,3,warning,0.0
DDM,871,3,warning,0.0
DDM,872,3,warning,0.0
DDM,873,3,warning,0.0
DDM,874,3,warning,0.0
DDM,875,3,warning,0.0
DDM,876,3,warning,0.0
DDM,877,3,warning,0.0
DDM,878,3,warning,0.0
DDM,879,3,warning,0.0
DDM,880,3,warning,0.0
DDM,881,3,warning,0.0
DDM,882,3,warning,0.0
DDM,883,3,warning,0.0
DDM,884,3,warning,0.0
DDM,885,3,warning,0.0
DDM,886,3,warning,0.0
DDM,887,3,warning,0.0
DDM,888,3,warning,0.0
DDM,889,3,warning,0.0
DDM,890,3,warning,0.0
DDM,891,3,warning,0.0
DDM,892,3,warning,0.0
DDM,893,3,warning,0.0
DDM,894,3,warning,0.0
DDM,895,3,warning,0.0
DDM,896,3,warning,0.0
DDM,897,3,warning,0.0
DDM,898,3,warning,0.0
DDM,899,3,warning,0.0
DDM,900,3,warning,0.0
DDM,901,3,warning,0.0
DDM,902,3,warning,0.0
DDM,903,3,warning,0.01
DDM,904,3,warning,0.01
DDM,905,3,warning,0.01
DDM,906,3,warning,0.01
DDM,907,3,warning,0.01
DDM,908,3,warning,0.01
DDM,909,3,warning,0.01
DDM,910,3,warning,0.01
DDM,911,3,warning,0.01
DDM,912,3,warning,0.01
DDM,913,3,warning,0.01
DDM,914,3,warning,0.01
DDM,915,3,warning,0.01
DDM,916,3,warning,0.01
DDM,917,3,warning,0.01
DDM,918,3,warning,0.01
DDM,919,3,warning,0.01
DDM,920,3,warning,0.01
DDM,921,3,warning,0.01
DDM,922,3,warning,0.01
DDM,923,3,warning,0.01
DDM,924,3,warning,0.01
DDM,925,3,warning,0.01
DDM,926,3,warning,0.01
DDM,927,3,warning,0.01
DDM,928,3,warning,0.01
DDM,929,3,warning,0.01
DDM,930,3,warning,0.01
DDM,931,3,warning,0.01
DDM,932,3,warning,0.01
DDM,933,3,warning,0.01
DDM,934,3,warning,0.01
DDM,935,3,warning,0.01
DDM,936,3,warning,0.01
DDM,937,3,warning,0.01
DDM,938,3,warning,0.01
DDM,939,3,warning,0.01
DDM,940,3,warning,0.01
DDM,941,3,warning,0.01
DDM,942,3,warning,0.01
DDM,943,3,warning,0.01
DDM,944,3,warning,0.01
DDM,945,3,warning,0.01
DDM,946,3,warning,0.01
DDM,947,3,warning,0.01
DDM,948,3,warning,0.01
DDM,949,3,warning,0.01
DDM,950,3,warning,0.01
DDM,951,3,warning,0.01
DDM,952,3,warning,0.01
DDM,953,3,warning,0.01
DDM,954,3,warning,0.01
DDM,955,3,warning,0.01
DDM,956,3,warning,0.01
DDM,957,3,warning,0.01
DDM,958,3,warning,0.01
DDM,959,3,warning,0.01
DDM,960,3,warning,0.01
DDM,961,3,warning,0.01
DDM,962,3,warning,0.01
DDM,963,3,warning,0.01
DDM,964,3,warning,0.01
DDM,965,3,warning,0.01
DDM,966,3,warning,0.01
DDM,967,3,warning,0.01
DDM,968,3,warning,0.01
DDM,969,3,warning,0.01
DDM,970,3,warning,0.01
DDM,971,3,warning,0.01
DDM,972,3,warning,0.01
DDM,973,3,warning,0.01
DDM,974,3,warning,0.01
DDM,975,3,warning,0.01
DDM,976,3,warning,0.01
DDM,977,3,warning,0.01
DDM,978,3,warning,0.01
DDM,979,3,warning,0.01
DDM,980,3,warning,0.01
DDM,981,3,warning,0.01
DDM,982,3,warning,0.01
DDM,983,3,warning,0.01
DDM,984,3,warning,0.01
DDM,985,3,warning,0.01
DDM,986,3,warning,0.01
DDM,987,3,warning,0.01
DDM,988,3,warning,0.01
DDM,989,3,warning,0.01
DDM,990,3,warning,0.01
DDM,991,3,warning,0.01
DDM,992,3,warning,0.01
DDM,993,3,warning,0.01
DDM,994,3,warning,0.01
DDM,995,3,warning,0.01
DDM,996,3,warning,0.01
DDM,997,3,warning,0.01
DDM,998,3,warning,0.01
DDM,999,3,warning,0.01
DDM,1000,3,warning,0.01
DDM,1001,3,warning,0.01
DDM,1002,3,warning,0.01
DDM,1003,3,warning,0.0
DDM,1004,3,warning,0.0
DDM,1005,3,warning,0.0
DDM,1006,3,warning,0.0
DDM,1007,3,warning,0.0
DDM,1008,3,warning,0.0
DDM,1009,3,warning,0.0
DDM,1010,3,warning,0.0
DDM,1011,3,warning,0.0
DDM,1012,3,warning,0.0
DDM,1013,3,warning,0.0
DDM,1014,3,warning,0.0
DDM,1015,3,warning,0.0
DDM,1016,3,warning,0.0
DDM,1017,3,warning,0.0
DDM,1018,3,warning,0.0
DDM,1019,3,warning,0.0
DDM,1020,3,warning,0.0
DDM,1021,3,warning,0.0
DDM,1022,3,warning,0.0
DDM,1023,3,warning,0.0
DDM,1024,3,warning,0.0
DDM,1025,3,warning,0.0
DDM,1026,3,warning,0.0
DDM,1027,3,warning,0.0
DDM,1028,3,warning,0.0
DDM,1029,3,warning,0.0
DDM,1030,3,warning,0.0
DDM,1031,3,warning,0.0
DDM,1032,3,warning,0.0
DDM,1033,3,warning,0.0
DDM,1034,3,warning,0.0
DDM,1035,3,warning,0.0
DDM,1036,3,warning,0.0
DDM,1037,3,warning,0.0
DDM,1038,3,warning,0.0
DDM,1039,3,warning,0.0
DDM,1040,3,warning,0.0
DDM,1041,3,warning,0.0
DDM,1042,3,warning,0.0
DDM,1043,3,warning,0.0
DDM,1044,3,warning,0.0
DDM,1045,3,warning,0.0
DDM,1046,3,warning,0.0
DDM,1047,3,warning,0.0
DDM,1048,3,warning,0.0
DDM,15116,38,warning,0.07
DDM,15117,38,warning,0.07
DDM,15118,38,warning,0.07
DDM,15119,38,warning,0.06
DDM,15120,38,warning,0.06
DDM,15121,38,warning,0.07
DDM,15122,38,warning,0.07
DDM,15123,38,warning,0.07
DDM,15124,38,warning,0.07
DDM,15125,38,warning,0.07
DDM,15126,38,warning,0.07
DDM,15127,38,warning,0.07
DDM,15128,38,warning,0.07
DDM,15129,38,warning,0.07
DDM,15130,38,warning,0.07
DDM,15131,38,warning,0.07
DDM,15132,38,warning,0.07
DDM,15133,38,warning,0.07
DDM,15134,38,warning,0.07
DDM,15135,38,warning,0.07
DDM,15136,38,warning,0.07
DDM,15137,38,warning,0.07
DDM,15138,38,warning,0.07
DDM,15139,38,warning,0.07
DDM,15140,38,warning,0.07
DDM,15141,38,warning,0.07
DDM,15142,38,warning,0.07
DDM,15143,38,warning,0.07
DDM,15144,38,warning,0.07
DDM,15145,38,warning,0.07
DDM,15146,38,warning,0.07
DDM,15147,38,warning,0.07
DDM,15148,38,warning,0.07
DDM,15149,38,warning,0.06
DDM,15150,38,warning,0.06
DDM,15151,38,warning,0.06
DDM,15152,38,warning,0.06
DDM,15153,38,warning,0.06
DDM,15154,38,warning,0.06
DDM,15155,38,warning,0.06
DDM,15156,38,warning,0.07
DDM,15157,38,warning,0.07
DDM,15158,38,warning,0.07
DDM,15159,38,warning,0.07
DDM,15160,38,warning,0.07
DDM,15161,38,warning,0.08
DDM,15162,38,warning,0.08
DDM,15163,38,warning,0.08
DDM,15164,38,warning,0.08
DDM,15165,38,warning,0.09
DDM,15166,38,warning,0.09
DDM,15167,38,warning,0.08
DDM,15168,38,warning,0.08
DDM,15169,38,warning,0.08
DDM,15170,38,warning,0.08
DDM,15171,38,warning,0.08
DDM,15172,38,warning,0.08
DDM,15173,38,warning,0.08
DDM,15174,38,warning,0.08
DDM,15175,38,warning,0.08
DDM,15176,38,warning,0.08
DDM,15177,38,warning,0.08
DDM,15178,38,warning,0.08
DDM,15179,38,warning,0.09
DDM,15180,38,warning,0.09
DDM,15181,38,warning,0.09
DDM,15182,38,drift,0.1
DDM,15260,39,warning,0.07
DDM,15261,39,warning,0.06
DDM,15262,39,warning,0.06
DDM,15263,39,warning,0.06
DDM,15264,39,warning,0.06
DDM,15265,39,warning,0.05
DDM,15266,39,warning,0.05
DDM,15267,39,warning,0.05
DDM,15277,39,warning,0.06
DDM,15278,39,warning,0.06
DDM,15279,39,warning,0.05
DDM,15280,39,warning,0.05
DDM,15281,39,warning,0.05
DDM,15282,39,warning,0.04
DDM,15283,39,warning,0.04
DDM,15284,39,warning,0.04
DDM,15285,39,warning,0.04
DDM,15286,39,warning,0.04
DDM,15287,39,warning,0.04
DDM,15288,39,warning,0.04
DDM,15289,39,warning,0.05
DDM,15290,39,warning,0.05
DDM,15291,39,warning,0.05
DDM,15292,39,warning,0.05
DDM,15293,39,warning,0.05
DDM,15294,39,warning,0.05
DDM,15295,39,warning,0.04
DDM,15296,39,warning,0.04
DDM,15297,39,warning,0.03
DDM,15298,39,warning,0.03
DDM,15299,39,warning,0.03
DDM,15300,39,warning,0.03
DDM,15301,39,warning,0.03
DDM,15302,39,warning,0.03
DDM,15303,39,warning,0.03
DDM,15304,39,warning,0.03
DDM,15305,39,warning,0.03
DDM,15306,39,warning,0.03
DDM,15307,39,warning,0.03
DDM,15308,39,warning,0.03
DDM,15309,39,warning,0.03
DDM,15310,39,warning,0.03
DDM,15311,39,warning,0.03
DDM,15312,39,warning,0.03
DDM,15313,39,warning,0.03
DDM,15314,39,warning,0.03
DDM,15315,39,warning,0.03
DDM,15316,39,warning,0.03
DDM,15317,39,warning,0.03
DDM,15318,39,warning,0.04
DDM,15319,39,warning,0.04
DDM,15320,39,warning,0.04
DDM,15321,39,warning,0.04
DDM,15322,39,warning,0.04
DDM,15323,39,warning,0.04
DDM,15324,39,warning,0.04
DDM,15325,39,warning,0.04
DDM,15326,39,warning,0.04
DDM,15327,39,warning,0.04
DDM,15328,39,warning,0.05
DDM,15329,39,drift,0.06
DDM,17371,44,warning,0.02
DDM,17372,44,warning,0.02
DDM,17373,44,warning,0.02
DDM,17374,44,warning,0.02
DDM,17375,44,warning,0.02
DDM,17376,44,warning,0.02
DDM,17377,44,warning,0.02
DDM,17378,44,warning,0.02
DDM,17379,44,warning,0.02
DDM,17380,44,warning,0.02
DDM,17381,44,warning,0.02
DDM,17382,44,warning,0.02
DDM,17383,44,warning,0.02
DDM,17384,44,warning,0.02
DDM,17385,44,warning,0.02
DDM,17386,44,warning,0.02
DDM,17387,44,warning,0.02
DDM,17388,44,warning,0.02
DDM,17389,44,warning,0.02
DDM,17390,44,warning,0.02
DDM,17391,44,warning,0.02
DDM,17392,44,warning,0.02
DDM,17393,44,warning,0.02
DDM,17394,44,warning,0.02
DDM,17395,44,warning,0.02
DDM,17396,44,warning,0.02
DDM,17397,44,warning,0.02
DDM,17398,44,warning,0.02
DDM,17399,44,warning,0.02
DDM,17400,44,warning,0.02
DDM,17401,44,warning,0.02
DDM,17402,44,warning,0.02
DDM,17403,44,warning,0.02
DDM,17404,44,warning,0.02
DDM,17405,44,warning,0.02
DDM,17406,44,warning,0.02
DDM,17407,44,warning,0.02
DDM,17408,44,warning,0.02
DDM,17409,44,warning,0.02
DDM,17410,44,warning,0.02
DDM,17411,44,warning,0.02
DDM,17412,44,warning,0.02
DDM,17413,44,warning,0.02
DDM,17414,44,warning,0.02
DDM,17415,44,warning,0.03
DDM,17416,44,warning,0.03
DDM,17417,44,warning,0.03
DDM,17418,44,warning,0.03
DDM,17419,44,warning,0.03
DDM,17420,44,warning,0.03
DDM,17421,44,warning,0.03
DDM,17422,44,warning,0.03
DDM,17423,44,warning,0.03
DDM,17424,44,warning,0.03
DDM,17425,44,warning,0.03
DDM,17426,44,warning,0.03
DDM,17427,44,warning,0.03
DDM,17428,44,drift,0.04
DDM,22940,58,warning,0.01
DDM,22941,58,warning,0.01
DDM,22942,58,warning,0.01
DDM,22943,58,warning,0.01
DDM,22944,58,warning,0.01
DDM,22945,58,warning,0.01
DDM,22946,58,warning,0.01
DDM,22947,58,warning,0.01
DDM,22948,58,warning,0.01
DDM,22949,58,warning,0.01
DDM,22950,58,warning,0.01
DDM,22951,58,warning,0.01
DDM,22952,58,warning,0.01
DDM,22953,58,warning,0.01
DDM,22954,58,warning,0.02
DDM,22955,58,warning,0.02
DDM,22956,58,warning,0.02
DDM,22957,58,warning,0.02
DDM,22958,58,warning,0.02
DDM,22959,58,warning,0.02
DDM,22960,58,warning,0.02
DDM,22961,58,warning,0.02
DDM,22962,58,warning,0.02
DDM,22963,58,warning,0.02
DDM,22964,58,warning,0.02
DDM,22965,58,warning,0.02
DDM,22966,58,warning,0.02
DDM,22967,58,warning,0.02
DDM,22968,58,warning,0.02
DDM,22969,58,warning,0.02
DDM,22970,58,warning,0.02
DDM,22971,58,warning,0.02
DDM,22972,58,warning,0.02
DDM,22973,58,warning,0.02
DDM,22974,58,warning,0.02
DDM,22975,58,warning,0.02
DDM,22976,58,warning,0.02
DDM,22977,58,warning,0.02
DDM,22978,58,warning,0.02
DDM,22979,58,warning,0.02
DDM,22980,58,warning,0.02
DDM,22981,58,warning,0.02
DDM,22982,58,warning,0.02
DDM,22983,58,warning,0.02
DDM,22984,58,warning,0.02
DDM,22985,58,warning,0.02
DDM,22986,58,warning,0.02
DDM,22987,58,warning,0.02
DDM,22988,58,warning,0.02
DDM,22989,58,warning,0.02
DDM,22990,58,warning,0.02
DDM,22991,58,warning,0.02
DDM,22992,58,warning,0.02
DDM,22993,58,warning,0.02
DDM,22994,58,warning,0.02
DDM,22995,58,warning,0.02
DDM,22996,58,warning,0.02
DDM,22997,58,warning,0.02
DDM,22998,58,warning,0.02
DDM,22999,58,warning,0.02
DDM,23000,58,warning,0.02
DDM,23001,58,warning,0.02
DDM,23002,58,warning,0.02
DDM,23003,58,warning,0.02
DDM,23004,58,warning,0.02
DDM,23005,58,warning,0.02
DDM,23006,58,warning,0.02
DDM,23007,58,warning,0.02
DDM,23008,58,warning,0.02
DDM,23009,58,warning,0.02
DDM,23010,58,warning,0.02
DDM,23011,58,warning,0.02
DDM,23012,58,warning,0.02
DDM,23013,58,warning,0.02
DDM,23014,58,warning,0.02
DDM,23015,58,warning,0.02
DDM,23016,58,warning,0.02
DDM,23017,58,warning,0.02
DDM,23018,58,warning,0.02
DDM,23019,58,warning,0.02
DDM,23020,58,warning,0.02
DDM,23021,58,warning,0.02
DDM,23022,58,warning,0.02
DDM,23023,58,warning,0.02
DDM,23024,58,warning,0.02
DDM,23025,58,warning,0.02
DDM,23026,58,warning,0.02
DDM,23027,58,warning,0.02
DDM,23028,58,warning,0.02
DDM,23029,58,warning,0.02
DDM,23030,58,warning,0.02
DDM,23031,58,warning,0.02
DDM,23032,58,warning,0.02
DDM,23033,58,warning,0.02
DDM,23034,58,warning,0.02
DDM,23035,58,warning,0.02
DDM,23036,58,warning,0.02
DDM,23037,58,warning,0.02
DDM,23038,58,warning,0.02
DDM,23039,58,warning,0.02
DDM,23040,58,warning,0.01
DDM,23041,58,warning,0.01
